%
1			achieve
啜泣			55
寂*			55
患病			55
惋惜			55
扫兴			55
泪流满面			55
泪珠			55
眼泪			55
累			55
逝世			55
阴沉			55
阴暗			55
丧失			55
悲*			55
无力			55
无用			55
无助			55
无足轻重			55
无益			55
无能			55
无望			55
无意义			55
无精打采			55
痛不欲生			55
痛苦			55
痛哭流涕			55
绝望			55
虚弱			55
伤			55
伤心			55
伤心欲绝			55
伤痛			55
伤感			55
呜咽			55
想念			55
愁*			55
感伤			55
损失			55
损害			55
毁坏			55
烦恼			55
万念俱灰			55
落空			55
摧毁			55
鼻酸			55
忧*			55
怜悯			55
乐极生悲			55
穷困			55
震惊			55
懊*			55
褫夺			55
蹂躏			55
输			55
输家			55
输掉			55
迟钝			55
遗弃			55
遗憾			55
错过			55
默哀			55
亏损			55
蹧蹋			55
怀念			55
难过			55
烂			55
郁*			55

三角			56
天蓝色			56
方			56
方形			56
日光			56
外表			56
外貌			56
失明			56
生动			56
白			56
白色			56
白皙			56
目*			56
光			56
光亮			56
光源			56
光线			56
印象			56
灰			56
灰色			56
色彩			56
吻合			56
盯			56
见			56
乳白			56
亚麻			56
咖啡色			56
放映			56
明亮			56
注视			56
注意			56
盲			56
盲目			56
金黄			56
金黄色			56
长方形			56
青色			56
亮			56
相片			56
看*			56
红色			56
美人			56
美好			56
美容			56
美丽			56
旁观			56
栩栩如生			56
留神			56
留意			56
矩形			56
粉红			56
粉红色			56
闪亮			56
闪烁			56
闪耀			56
彩色			56
扫描			56
扫瞄			56
淡红色			56
淡黄色			56
浅色			56
球形			56
眼睛			56
细看			56
通红			56
阴暗			56
雪白			56
描述			56
景色			56
晴朗			56
棕色			56
发光			56
发亮			56
紫			56
紫色			56
紫红			56
紫红色			56
绚烂			56
视*			56
阳光			56
黄色			56
黑色			56
黑暗			56
圆			56
圆形			56
圆弧			56
圆柱			56
圆圈			56
微光			56
微亮			56
照片			56
照亮			56
逼真			56
游览			56
电灯			56
图			56
图片			56
图像			56
漂亮			56
漆黑			56
涨红			56
绿			56
绿色			56
影像			56
播放			56
瞎			56
肤色			56
褐色			56
遮蔽			56
阅览			56
凝视			56
橘色			56
橙色			56
瞥			56
烛光			56
环			56
环状			56
瞪眼			56
鲜明			56
鲜亮			56
鲜艳			56
点亮			56
点燃			56
浏览			56
蓝色			56
双眸			56
颜色			56
颜料			56
耀眼			56
黯淡			56
变黑			56
变暗			56
艳*			56
观*			56

上床			57
口交			57
女人			57
子宫			57
勾引			57
引诱			57
水性杨花			57
奶头			57
孕			57
孕期			57
生殖			57
生殖器			57
同性恋			57
好色			57
老二			57
色情			57
西斯			57
卵巢			57
吻			57
吻痕			57
妊娠			57
妓			57
妓女			57
屁股			57
狂欢			57
男			57
肛交			57
赤裸			57
乳房			57
乳头			57
依偎			57
两性			57
性			57
性交			57
性别			57
性病			57
性高潮			57
性欲			57
性爱			57
性感			57
性欲			57
性变态			57
抱			57
炒饭			57
保险套			57
前列腺			57
勃起			57
咪咪			57
挑逗			57
洨			57
流产			57
贞节			57
贞洁			57
贞操			57
耻骨			57
胸脯			57
胸部			57
迷人			57
高潮			57
做爱			57
偷情			57
娼			57
娼妓			57
强奸			57
强暴			57
强暴犯			57
情人			57
情欲			57
梅毒			57
淋病			57
淫乱			57
淫欲			57
淫荡			57
处女			57
阴毛			57
阴茎			57
阴部			57
阴道			57
童贞			57
阳具			57
阳物			57
乱伦			57
爱			57
爱人			57
爱滋			57
艾滋病			57
爱恋			57
嫖			57
嫖妓			57
搂抱			57
种马			57
精液			57
裸			57
裸露			57
裸体			57
诱奸			57
诱惑			57
堕胎			57
欲望			57
热情			57
卖淫			57
贱人			57
拥抱			57
激			57
激起			57
激情			57
荡妇			57
亲			57
亲吻			57
蕾丝边			57
双性恋			57
怀孕			57
摄护腺			57
恋爱			57

人家			58
他			58
她			58
那位			58
祂			58
这位			58

了解			59
人			59
人人			59
人民			59
人身			59
人们			59
人群			59
人际			59
人类			59
入赘			59
八卦			59
丈夫			59
三姑六婆			59
士兵			59
大人			59
大伯			59
大哥大			59
大家			59
大众			59
女*			59
子女			59
子孙			59
小犬			59
小伙子			59
小妞			59
小弟			59
小叔			59
小姐			59
小姑			59
小孩			59
已婚			59
互动			59
仇恨			59
仇敌			59
允许			59
内人			59
公公			59
公民			59
公共			59
公有			59
公婆			59
公众			59
公开			59
公认			59
分享			59
分配			59
分担			59
分摊			59
友			59
友谊			59
反驳			59
反应			59
太太			59
太祖			59
夫人			59
少女			59
少年			59
少妇			59
心肝			59
文化			59
比赛			59
父			59
父母			59
父亲			59
主人			59
主持			59
主张			59
他			59
他人			59
他们			59
付出			59
兄			59
兄弟			59
出嫁			59
叩			59
召唤			59
召开			59
召集			59
外人			59
外子			59
外公			59
外行人			59
外祖父			59
外祖母			59
外婆			59
外甥			59
外甥女			59
奶奶			59
奶爸			59
奶妈			59
市民			59
平民			59
幼儿			59
打岔			59
打招呼			59
打架			59
打电话			59
打断			59
未婚夫			59
本人			59
本身			59
母			59
母亲			59
民众			59
交往			59
交易			59
交流			59
交际			59
交谈			59
份子			59
伙伴			59
先生			59
再见			59
同行			59
同伴			59
同志			59
同事			59
同胞			59
同情			59
同意			59
同僚			59
同伙			59
同辈			59
名人			59
名字			59
名流			59
名号			59
名声			59
名誉			59
吐露			59
回答			59
回绝			59
回应			59
回复			59
地位			59
她			59
她们			59
安心			59
年轻人			59
成人			59
成年			59
成年人			59
成员			59
汝			59
汝等			59
百姓			59
老公			59
老百姓			59
老师			59
老婆			59
自己			59
自我			59
伯			59
伯公			59
伯父			59
伯母			59
伯伯			59
伴侣			59
你			59
你们			59
助手			59
否定			59
否认			59
吾人			59
吾等			59
告知			59
告诉			59
妗			59
局外人			59
弟*			59
忌妒			59
我俩			59
我们			59
批评			59
投诉			59
抗议			59
男*			59
私下			59
私密			59
见面			59
角色			59
言语			59
那位			59
侄*			59
供应			59
儿子			59
儿童			59
函件			59
协助			59
协商			59
叔*			59
取笑			59
呼叫			59
呼唤			59
命令			59
坦白			59
坦承			59
奉承			59
奉献			59
妯娌			59
妳			59
妳们			59
妹妹			59
妻*			59
姊*			59
姐*			59
姑丈			59
姑父			59
姑母			59
姑妈			59
姓名			59
委托			59
居民			59
彼此			59
忠告			59
承认			59
抱怨			59
拍马屁			59
拒绝			59
放心			59
明白			59
朋友			59
武装			59
争吵			59
争论			59
爸			59
爸爸			59
知己			59
知会			59
社交			59
小区			59
社会			59
社团			59
祂			59
表兄			59
表弟			59
表妹			59
表姊			59
表姐			59
表明			59
表哥			59
表达			59
迎娶			59
长官			59
阿公			59
阿姨			59
阿祖			59
阿妈			59
侮辱			59
保密			59
信任			59
信服			59
信赖			59
冒犯			59
前夫			59
前任			59
前妻			59
咱			59
咱们			59
哈尼			59
哈啰			59
姥姥			59
姨*			59
侄*			59
孩子			59
孩童			59
客人			59
室友			59
封建			59
建议			59
后代			59
后母			59
怨恨			59
拜访			59
指责			59
政府			59
政党			59
某人			59
派遣			59
相信			59
相遇			59
相识			59
纪念			59
约会			59
要求			59
军队			59
面试			59
面谈			59
音信			59
个人			59
个体			59
准许			59
原谅			59
哥			59
哥哥			59
孙			59
孙女			59
孙子			59
孙儿			59
宴会			59
家人			59
家庭			59
家族			59
家属			59
旁听			59
消息			59
爹			59
爹爹			59
祖父			59
祖母			59
祖先			59
祢			59
秘密			59
辱骂			59
送			59
送信			59
配偶			59
马子			59
马屁			59
斗争			59
干弟			59
干姐			59
干爸			59
干哥			59
干爹			59
干妈			59
偷听			59
参加			59
参与			59
参赛			59
念			59
商定			59
商讨			59
商量			59
商议			59
问			59
基层			59
堂兄			59
堂弟			59
堂妹			59
堂姊			59
堂姐			59
堂哥			59
娶			59
婆婆			59
婚姻			59
婚礼			59
妇女			59
寄			59
您			59
您们			59
情人			59
探望			59
接纳			59
接触			59
控诉			59
措词			59
叙述			59
淑女			59
甜心			59
异父			59
异母			59
绅士			59
组			59
组成			59
组织			59
羞辱			59
聆听			59
聊天			59
莫逆			59
莫逆之交			59
规划			59
访问			59
责备			59
透露			59
逗弄			59
这位			59
通知			59
通话			59
麻吉			59
家伙			59
喜好			59
喜爱			59
报导			59
描述			59
描写			59
描绘			59
提			59
提及			59
提供			59
提到			59
提议			59
插嘴			59
换帖			59
揭发			59
揭露			59
款待			59
甥女			59
发送			59
发问			59
发牌			59
答复			59
结婚			59
给			59
给予			59
著名			59
视察			59
诉说			59
评论			59
诅咒			59
开玩笑			59
开会			59
闲话			59
闲谈			59
集合			59
集会			59
传达			59
传闻			59
传说			59
倾听			59
嗨			59
媳妇			59
妈			59
妈咪			59
妈妈			59
嫁			59
嫁娶			59
爱			59
爱人			59
爱恋			59
慈母			59
搭讪			59
搭档			59
新生			59
新生儿			59
会面			59
会员			59
会众			59
会话			59
会谈			59
会议			59
爷爷			59
碰面			59
经历			59
经营			59
群			59
群众			59
群组			59
群体			59
义女			59
义子			59
义父			59
义母			59
舅*			59
解释			59
询问			59
详述			59
遇到			59
游戏			59
过继			59
道歉			59
隔离			59
鼓励			59
嘉奖			59
团队			59
团体			59
伙			59
伙伴			59
伙计			59
对方			59
对付			59
对待			59
抠			59
演讲			59
尔等			59
疑问			59
种族			59
称赞			59
聚集			59
聚会			59
认识			59
说			59
说明			59
说服			59
说长道短			59
说起			59
说话			59
宾客			59
远亲			59
阁下			59
驳斥			59
仪式			59
嘲弄			59
嘿			59
宽恕			59
庆典			59
庆祝			59
怜悯			59
挚友			59
敌人			59
暴民			59
暴徒			59
乐意			59
熟人			59
热爱			59
调情			59
谄媚			59
谈			59
谈判			59
谈话			59
谈论			59
请求			59
请辞			59
论述			59
踢爆			59
邻居			59
养女			59
养子			59
养父			59
养母			59
独处			59
积怨			59
亲切			59
亲家			59
亲戚			59
亲爱			59
亲爱的			59
亲属			59
婴儿			59
婴孩			59
帮手			59
帮忙			59
帮助			59
帮派			59
戏弄			59
联合			59
联络			59
联谊			59
联系			59
讲			59
讲述			59
讲话			59
谣言			59
邀请			59
钟爱			59
隐私			59
点头之交			59
婶*			59
归咎			59
借口			59
双亲			59
离婚			59
怀疑			59
攀谈			59
辞令			59
辞呈			59
关系			59
关联			59
劝告			59
劝说			59
宝贝			59
忏悔			59
继子			59
继父			59
继母			59
议论			59
饶恕			59
党			59
党派			59
谴责			59
辩解			59
辩论			59
辩护			59
欢迎			59
听			59
听见			59
听到			59
听从			59
听众			59
听闻			59
恋人			59
恋爱			59
赞美			59
赞许			59
赞扬			59
赞叹			59

一起			60
一点			60
人间			60
入			60
入口			60
上			60
上文			60
上方			60
上面			60
上部			60
上楼			60
下			60
下方			60
下降			60
下面			60
下级			60
下游			60
下端			60
土地			60
大			60
大约			60
大规模			60
大量			60
大厅			60
小			60
小巧			60
中心			60
中央			60
中间			60
之上			60
之下			60
之中			60
之外			60
之前			60
之后			60
之间			60
内			60
内在			60
内部			60
公尺			60
公里			60
分别			60
分割			60
分裂			60
分开			60
分隔			60
分离			60
反向			60
天空			60
太空			60
方位			60
方面			60
月台			60
水平			60
水平面			60
片段			60
世界			60
以下			60
充满			60
出			60
出口			60
出去			60
出来			60
出现			60
加大			60
包含			60
包围			60
北			60
北方			60
北面			60
北部			60
台上			60
台下			60
右			60
右方			60
右侧			60
右边			60
四周			60
四处			60
外			60
外出			60
外面			60
外侧			60
外部			60
外围			60
外边			60
左			60
左方			60
左面			60
左边			60
巨大			60
市			60
市镇			60
本地			60
正面			60
立场			60
交叉			60
交集			60
交错			60
交迭			60
全面			60
全球			60
全部			60
各自			60
合上			60
合拢			60
吋			60
向			60
在			60
地			60
地方			60
地位			60
地板			60
地面			60
地区			60
地图			60
地点			60
宇宙			60
至高			60
西			60
西方			60
伸出			60
伸直			60
伸长			60
位子			60
位置			60
低			60
低于			60
低垂			60
何处			60
局部			60
形状			60
角			60
角落			60
车道			60
那边			60
其中			60
到处			60
周围			60
居中			60
底			60
底下			60
底部			60
底层			60
延伸			60
往			60
房间			60
拆散			60
拉长			60
拉紧			60
放			60
东			60
东方			60
直			60
直立			60
直角			60
直线			60
空			60
空中			60
空白			60
空间			60
表面			60
近			60
前			60
前面			60
南			60
南方			60
南边			60
厚			60
厚度			60
垂直			60
城市			60
室			60
室内			60
封闭			60
后面			60
后退			60
界限			60
相交			60
相隔			60
相对			60
穿过			60
突出			60
突出物			60
英吋			60
英里			60
英哩			60
计量			60
郊外			60
重迭			60
降落			60
面积			60
俯			60
倒退			60
哩			60
哪里			60
容纳			60
容量			60
容积			60
座位			60
旁			60
旁边			60
核心			60
浩瀚			60
消失			60
狭小			60
狭窄			60
窄			60
窄小			60
高			60
高大			60
高度			60
偏远			60
偏僻			60
侧			60
区域			60
国土			60
国家			60
国际			60
密度			60
密集			60
张			60
张开			60
从			60
接近			60
接通			60
斜			60
斜坡			60
梯级			60
深			60
深度			60
深渊			60
深处			60
浅			60
球面			60
疏远			60
粗			60
细			60
细小			60
终点			60
处			60
处所			60
处处			60
途径			60
通道			60
连接			60
部分			60
部位			60
都市			60
闭			60
陆地			60
顶			60
顶上			60
顶部			60
顶点			60
单行			60
围			60
围住			60
围绕			60
场地			60
场所			60
幅度			60
敞开			60
朝			60
朝下			60
朝向			60
登陆			60
短			60
笔直			60
街			60
街角			60
街道			60
超出			60
超过			60
越			60
越过			60
距			60
距离			60
进入			60
乡下			60
乡村			60
开			60
开放			60
开辟			60
传			60
倾向			60
填满			60
微小			60
溢出			60
当地			60
矮			60
矮小			60
碰面			60
碰头			60
稠密			60
经度			60
经线			60
置			60
落后			60
装进			60
里			60
里面			60
跨越			60
路			60
路程			60
遍及			60
道			60
道路			60
隔开			60
境地			60
对角			60
对角线			60
对面			60
满			60
渐进			60
尽头			60
端			60
紧密			60
台上			60
台下			60
舞台			60
舞台			60
盖上			60
遥远			60
远			60
远处			60
远程			60
衔接			60
障碍			60
领土			60
领海			60
领域			60
宽			60
宽大			60
宽度			60
宽敞			60
宽阔			60
层级			60
广大			60
广泛			60
广度			60
广阔			60
楼上			60
楼梯			60
范围			60
竖			60
质量			60
邻近			60
靠近			60
寰宇			60
整个			60
横			60
横越			60
横跨			60
浓厚			60
浓密			60
辽阔			60
随处			60
挤			60
墙			60
墙壁			60
环境			60
环绕			60
薄			60
点			60
扩大			60
摆			60
绕			60
覆盖			60
转角			60
转弯			60
镇			60
阖			60
双向			60
离			60
离去			60
离开			60
松			60
濒临			60
边			60
边沿			60
边际			60
边缘			60
关			60
关上			60
关闭			60
庞大			60
弯曲			60
厅			60

上			61
下			61
另			61
本			61
各			61
同			61
次			61
何			61
别			61
每			61
近			61
前			61
后			61
某			61
首			61
该			61
诸			61

人妖			62
人渣			62
下流			62
夭寿			62
王八蛋			62
他妈的			62
去你的			62
白目			62
白痴			62
米田共			62
呆子			62
屁			62
呸			62
垃圾			62
怪咖			62
怪胎			62
放屁			62
狗屁			62
狗屎			62
花痴			62
俗辣			62
屌			62
屎			62
拷			62
娘卡好			62
娘儿们			62
娘娘腔			62
孬			62
孬种			62
畜生			62
讨厌鬼			62
淫妇			62
混蛋			62
笨蛋			62
智障			62
无耻			62
傻瓜			62
妈的			62
干			62
愚蠢			62
该死			62
窝囊废			62
嘘			62
废物			62
泼妇			62
贱			62
贱人			62
靠			62
靠背			62
操			62
机车			62
荡妇			62
蹩脚			62
杂种			62
烂货			62

了			63
下去			63
下来			63
已			63
已经			63
中			63
之前			63
之后			63
今			63
今天			63
今日			63
今年			63
今后			63
日前			63
日后			63
以往			63
以前			63
以后			63
去年			63
古代			63
古早			63
平时			63
平常			63
未来			63
本来			63
正			63
正在			63
目前			63
立即			63
立刻			63
同时			63
如今			63
早已			63
早日			63
此刻			63
此时			63
至今			63
即日			63
即将			63
甫			63
那时			63
届时			63
明			63
明天			63
明年			63
昔日			63
近日			63
近年			63
近期			63
前天			63
后			63
昨			63
昨天			63
昨日			63
看			63
刚			63
刚才			63
刚刚			63
原先			63
起			63
起来			63
马上			63
将			63
将来			63
将要			63
从前			63
接下来			63
现			63
现今			63
现在			63
现阶段			63
这时			63
曾			63
曾经			63
着			63
当下			63
当天			63
当年			63
当初			63
当前			63
当时			63
过			63
过去			63
随后			63

一些			64
也许			64
大多数			64
大约			64
大致			64
大部分			64
大量			64
大概			64
不一定			64
不少			64
不全			64
不定			64
不明			64
不清			64
不清不楚			64
不然			64
主要			64
以为			64
半信半疑			64
可以			64
可能			64
可疑			64
打赌			64
未必			64
未决			64
未定			64
未知			64
任一			64
任何			64
任意			64
多数			64
多变			64
好像			64
如果			64
有时			64
有时候			64
有点			64
有点儿			64
似乎			64
但愿			64
希望			64
彷佛			64
忐忑			64
改天			64
些许			64
依照			64
典型			64
取决			64
往往			64
或			64
或者			64
或许			64
近似			64
冒险			64
很多			64
怎地			64
怎么			64
某			64
某些			64
某物			64
相当			64
盼望			64
看来			64
若			64
若干			64
差不多			64
时常			64
校正			64
神秘			64
纳闷			64
迷失			64
迷惘			64
迷惑			64
假定			64
假装			64
假说			64
偶然			64
偶尔			64
动摇			64
问			64
将近			64
常常			64
徘徊			64
接近			64
推测			64
猜			64
猜不透			64
猜测			64
猜想			64
理论			64
通常			64
部分			64
部份			64
几乎			64
揣度			64
揣测			64
普遍			64
曾经			64
期盼			64
期望			64
无常			64
犹疑			64
犹豫			64
短暂			64
稍微			64
答辩			64
间或			64
间接			64
传闻			64
倾向			64
奥秘			64
彷徨			64
意外			64
碰巧			64
询问			64
试验			64
运气			64
侥幸			64
尝试			64
疑问			64
疑惑			64
疑虑			64
尽量			64
认为			64
颇			64
暂时			64
模棱两可			64
模糊			64
谁			64
赌注			64
赌博			64
靠不住			64
机率			64
机会			64
机遇			64
迟疑			64
选			64
选项			64
选择			64
随时			64
随处			64
随意			64
随机			64
优柔寡断			64
应该			64
暧昧			64
谜			64
还是			64
隐晦			64
朦胧			64
难解			64
模拟			64
类似			64
悬而未决			64
觉得			64
踌躇			64
顾虑			64
变更			64
变动			64
变异			64

他们			65
她们			65

一下			66
一下子			66
一日			66
一月			66
一再			66
一年			66
一直			66
一时			66
一起			66
七夕			66
七月			66
九月			66
二月			66
八月			66
十一月			66
十二月			66
十月			66
十年			66
三月			66
上午			66
上旬			66
上部			66
上载			66
下午			66
下旬			66
久			66
大前天			66
大后天			66
小时			66
已经			66
不久			66
不再			66
不朽			66
不断			66
不变			66
中元节			66
中午			66
中止			66
中年			66
中旬			66
中秋节			66
之间			66
五月			66
今天			66
今日			66
今夜			66
今晚			66
仍			66
仍然			66
元旦			66
六月			66
冗长			66
分			66
分别			66
分钟			66
午			66
午后			66
反复			66
天			66
天天			66
天长地久			66
少年			66
日			66
日子			66
日常			66
日期			66
月			66
月份			66
月底			66
片刻			66
世代			66
世纪			66
代			66
以往			66
以后			66
冬天			66
冬季			66
出生			66
匆*			66
半夜			66
去年			66
古			66
古今			66
古代			66
古早			66
古老			66
四月			66
幼小			66
幼年			66
未来			66
正午			66
正在			66
民国			66
永久			66
永恒			66
永远			66
白天			66
白昼			66
白云苍狗			66
白驹过隙			66
目前			66
立刻			66
亘古			66
任期			66
先			66
先于			66
先前			66
再			66
再次			66
再见			66
再现			66
同步			66
同时			66
回			66
回归			66
年*			66
成年			66
成熟			66
早*			66
有时			66
此刻			66
百年			66
老			66
老化			66
老年			66
老是			66
老旧			66
而后			66
何时			66
即刻			66
实时			66
完成			66
快			66
快行			66
快速			66
改天			66
更新			66
每当			66
迅速			66
那时			66
来世			66
来源			66
依次			66
依序			66
到期			66
夜			66
夜半			66
夜晚			66
始于			66
季			66
季节			66
延期			66
延误			66
推迟			66
延迟			66
延续			66
往日			66
拖延			66
明天			66
明日			66
明年			66
昔日			66
物换星移			66
直至			66
直到			66
空前*			66
近代			66
近来			66
近况			66
近期			66
返			66
返回			66
长			66
长久			66
长生			66
长命			66
长期			66
长寿			66
青春			66
前夕			66
前天			66
前年			66
前往			66
前者			66
待会			66
后天			66
后来			66
后期			66
后续			66
急忙			66
持久			66
持续			66
星期*			66
春天			66
春季			66
春节			66
昨天			66
流逝			66
秋天			66
秋季			66
秒			66
突然			66
圣诞节			66
计时			66
重回			66
重新			66
重复			66
重复			66
首先			66
仓促			66
凋谢			66
刚			66
刚才			66
刚刚			66
原来			66
原处			66
夏天			66
夏季			66
时*			66
消逝			66
耽误			66
耽搁			66
荏苒			66
衰退			66
衰败			66
衰减			66
起初			66
起始			66
起源			66
起点			66
除夕			66
马上			66
高龄			66
倏*			66
停			66
停下			66
停止			66
停住			66
停息			66
停留			66
偶然			66
偶尔			66
启动			66
启程			66
将来			66
常见			66
常常			66
从不			66
从未			66
从来			66
从前			66
悠久			66
接下来			66
接着			66
晚*			66
晨间			66
清明节			66
清晨			66
现			66
现今			66
现代			66
现在			66
现存			66
现行			66
现时			66
产生			66
终止			66
终生			66
终于			66
逗留			66
通常			66
速度			66
速率			66
连贯			66
连续			66
傍晚			66
创始			66
寻常			66
复发			66
循环			66
提早			66
曾			66
最初			66
最近			66
最后			66
最终			66
朝代			66
期			66
期限			66
期间			66
无垠			66
无穷			66
然后			66
发生			66
短暂			66
稍后			66
童年			66
等一下			66
等一会			66
结尾			66
结束			66
结果			66
菜鸟			66
费时			66
超过			66
周*			66
进行			66
开始			66
开端			66
开头			66
闰年			66
间或			66
间歇			66
间隔			66
阶段			66
顺序			66
新			66
新近			66
新进			66
新潮			66
岁月如梭			66
岁末			66
源自			66
源于			66
源头			66
沧桑			66
沧海桑田			66
照旧			66
当			66
当代			66
当前			66
碰巧			66
节日			66
节奏			66
节气			66
经常			66
圣诞节			66
蜕变			66
资深			66
过去			66
过年			66
过往			66
过时			66
过期			66
隔月			66
隔周			66
预先			66
崭新			66
慢			66
惯常			66
漫长			66
尔后			66
端午节			66
腐朽			66
苍老			66
赶快			66
暂时			66
缓慢			66
诞生			66
轮回			66
余波			66
黎明			66
学期			66
历史			66
褪色			66
迟			66
迟到			66
迟缓			66
随后			66
随时			66
静止			66
频率			66
频繁			66
瞬间			66
总是			66
临时			66
趋势			66
点钟			66
礼拜			66
旧			66
转世			66
坏掉			66
关头			66
继而			66
继续			66
钟			66
钟头			66

乃是			67
了解			67
小心			67
工作			67
不会			67
允许			67
分享			67
勿			67
引起			67
支持			67
支撑			67
付			67
付出			67
代表			67
以为			67
出版			67
出现			67
出发			67
去			67
召开			67
失去			67
失败			67
打			67
打电话			67
打算			67
生存			67
生活			67
用			67
交换			67
吃			67
同意			67
在			67
在乎			67
存在			67
成功			67
成为			67
收			67
有			67
死			67
考虑			67
考验			67
行			67
行动			67
住			67
作			67
别			67
利用			67
努力			67
吸			67
吸引			67
告诉			67
坐			67
完成			67
希望			67
形容			67
忍受			67
忘			67
忘记			67
扮演			67
找到			67
抓住			67
投			67
改变			67
没有			67
见			67
见面			67
走			67
走路			67
使			67
使用			67
来			67
来自			67
来到			67
依赖			67
到			67
到达			67
协助			67
取			67
受			67
命令			67
居住			67
承认			67
抱			67
抵达			67
明白			67
注意			67
玩			67
知道			67
花费			67
花钱			67
表现			67
阻止			67
促使			67
保存			67
保持			67
保留			67
信仰			67
信任			67
前进			67
宣传			67
度过			67
建立			67
思考			67
恨			67
持续			67
按照			67
挑			67
是			67
洗			67
活			67
流动			67
相信			67
看			67
看见			67
看到			67
研究			67
穿			67
背			67
要			67
要求			67
飞			67
哭			67
展现			67
拿			67
拿来			67
浪费			67
消失			67
留			67
留下			67
站			67
讨厌			67
训练			67
贡献			67
送			67
逃避			67
假设			67
做			67
停			67
停止			67
停留			67
动			67
动手			67
动作			67
念			67
问			67
坚持			67
寄			67
带来			67
带领			67
得			67
得到			67
接受			67
接触			67
叙述			67
教			67
教授			67
教导			67
猜			67
理解			67
产生			67
移动			67
习惯			67
处理			67
访问			67
造成			67
喜爱			67
喜欢			67
喝			67
丧失			67
寻找			67
寻求			67
描述			67
描写			67
提			67
提出			67
提供			67
换			67
期望			67
煮			67
画			67
发生			67
发表			67
发现			67
发挥			67
等			67
等于			67
等待			67
答应			67
结束			67
给			67
给予			67
着手			67
买			67
跑			67
进入			67
进行			67
进步			67
开车			67
开始			67
开会			67
传达			67
倾向			67
干			67
想			67
想要			67
意味			67
爱			67
爱好			67
感染			67
感谢			67
感觉			67
损失			67
会			67
照顾			67
经历			67
经营			67
解释			67
询问			67
试图			67
逼			67
遇到			67
游戏			67
运用			67
运动			67
过			67
达到			67
鼓励			67
像是			67
尝试			67
实行			67
演出			67
睡			67
睡觉			67
管理			67
维持			67
制作			67
制造			67
认为			67
认识			67
说			67
说明			67
说话			67
需要			67
写			67
影响			67
调查			67
谈			67
卖			67
适合			67
适应			67
遭遇			67
学习			67
导致			67
拥有			67
操作			67
担心			67
晓得			67
输			67
遵守			67
错过			67
帮忙			67
帮助			67
懂			67
应付			67
戴			67
获得			67
了解			67
讲			67
讲话			67
谢谢			67
赚钱			67
购买			67
邀请			67
翻			67
怀念			67
证明			67
关心			67
关怀			67
愿意			67
继续			67
觉得			67
赢			67
赢得			67
携带			67
露出			67
听			67
听见			67
听到			67
变化			67
变成			67
变更			67
变迁			67
显示			67
显得			67
让			67
观察			67

大家			68
吾人			68
吾等			68
我俩			68
我们			68
咱			68
咱们			68

入学考			69
上司			69
上流			69
上校			69
上课			69
大三			69
大夫			69
大师			69
大学			69
大学生			69
小考			69
小学			69
工人			69
工作			69
工作间			69
工会			69
工业			69
工资			69
工厂			69
工头			69
才能			69
介绍			69
公文			69
公司			69
公安			69
公会			69
分派			69
分配			69
分数			69
升职			69
少校			69
引领			69
引导			69
心理			69
心理学			69
支配			69
文书			69
文凭			69
文献			69
方案			69
方针			69
月薪			69
主人			69
主任			69
主攻			69
主修			69
主席			69
主管			69
付			69
付款			69
付费			69
付钱			69
代表			69
代表队			69
代理人			69
代理商			69
兄弟			69
出版			69
功劳			69
功课			69
加分			69
加班			69
加盟			69
可用			69
司			69
司法部			69
外包			69
外交			69
失败			69
失业			69
市长			69
市场			69
幼儿园			69
必修			69
打字			69
打败			69
正当			69
生物学			69
生涯			69
生产			69
生意			69
申请			69
申请人			69
目的			69
目标			69
目录			69
交易			69
交换			69
中介			69
任期			69
企业			69
企划			69
先修			69
共同			69
合作			69
合并			69
合法			69
合约			69
合格			69
合伙人			69
同仁			69
同行			69
同事			69
同僚			69
同学			69
回馈			69
好学			69
存货			69
年级			69
忙碌			69
成功			69
成就			69
成绩			69
成绩单			69
托福			69
收入			69
收发室			69
老板			69
老师			69
老板			69
考试			69
考验			69
自助餐			69
自助餐厅			69
行业			69
估算			69
占有			69
作业			69
判决			69
利息			69
利益			69
利润			69
助手			69
助教			69
助理			69
努力			69
呈现			69
完成			69
完美			69
局			69
局长			69
批发			69
折合			69
折价			69
决赛			69
系			69
系主任			69
系所			69
并吞			69
典当			69
初级			69
协作			69
协商			69
协商会			69
协会			69
协议			69
命令			69
命题			69
委外			69
委派			69
委员			69
委员长			69
委员会			69
定案			69
店员			69
延误			69
延迟			69
房屋			69
所得			69
承担			69
抱负			69
抵押			69
拍摄			69
拖延			69
招募			69
服务			69
服务台			69
法人			69
法官			69
法律			69
法律人			69
法学家			69
社			69
股份			69
股息			69
股票			69
金融			69
便条纸			69
促销			69
保证			69
信赖			69
信誉			69
冠军			69
前辈			69
契约			69
宣布			69
宣誓			69
待遇			69
律师			69
指示			69
指定			69
指派			69
指挥			69
指导			69
挑战			69
挖角			69
政见			69
政府			69
政治			69
政治学			69
政策			69
政党			69
政权			69
津贴			69
研究			69
科			69
科目			69
科系			69
科学			69
突出			69
纪录			69
红利			69
要求			69
要职			69
订约			69
计划			69
计算			69
负责			69
负责人			69
降级			69
降职			69
面试			69
面谈			69
首领			69
修习			69
仓库			69
兼并			69
原则			69
员工			69
家教			69
展示			69
师兄			69
库存			69
徒劳			69
挫败			69
书本			69
书桌			69
书籍			69
